600362-000758,OpenTime,201401071013,CloseTime,201401161000,Sell:600362,14.080000,13.440000,earnings:,0.045455,Buy:000758,10.240000,10.050000,earnings:,-0.017066,all earnings, 0.014787
600362-000758,OpenTime,201402120942,CloseTime,201402130956,Buy:600362,13.780000,13.870000,earnings:,0.006531,Sell:000758,10.620000,10.390000,earnings:,0.019920,all earnings, 0.013778
601038-000651,OpenTime,201401031122,CloseTime,201401060934,Sell:601038,9.480000,9.100000,earnings:,0.040084,Buy:000651,30.860000,30.650000,earnings:,-0.005168,all earnings, 0.019845
601038-000651,OpenTime,201401200946,CloseTime,201401201304,Sell:601038,8.910000,8.800000,earnings:,0.012346,Buy:000651,28.400000,29.300000,earnings:,0.024067,all earnings, 0.020695
601038-000651,OpenTime,201402111404,CloseTime,201402121101,Sell:601038,9.290000,9.160000,earnings:,0.013994,Buy:000651,29.980000,30.930000,earnings:,0.024065,all earnings, 0.021631
601038-000651,OpenTime,201402141316,CloseTime,201401021004,Buy:601038,9.540000,9.430000,earnings:,-0.011530,Sell:000651,31.110000,32.160000,earnings:,-0.025632,all earnings, -0.021122
601038-000651,OpenTime,201401061422,CloseTime,201401071038,Buy:601038,8.700000,8.970000,earnings:,0.031034,Sell:000651,30.370000,29.900000,earnings:,0.011753,all earnings, 0.024319
601038-000651,OpenTime,201401100931,CloseTime,201401160938,Buy:601038,8.500000,8.770000,earnings:,0.031765,Sell:000651,29.380000,29.200000,earnings:,0.004653,all earnings, 0.020698
600362-000060,OpenTime,201401101054,CloseTime,201401161443,Sell:600362,13.470000,13.550000,earnings:,-0.005939,Buy:000060,5.450000,5.630000,earnings:,0.029134,all earnings, 0.012324
600362-000060,OpenTime,201401090947,CloseTime,201401091413,Buy:600362,13.900000,13.720000,earnings:,-0.012950,Sell:000060,5.930000,5.710000,earnings:,0.032726,all earnings, 0.010508
600362-000060,OpenTime,201401171111,CloseTime,201401220959,Buy:600362,13.240000,13.450000,earnings:,0.015861,Sell:000060,5.620000,5.580000,earnings:,0.006278,all earnings, 0.011763
600362-000060,OpenTime,201401231010,CloseTime,201401281020,Buy:600362,13.430000,13.570000,earnings:,0.010424,Sell:000060,5.710000,5.630000,earnings:,0.012359,all earnings, 0.012105
000792-000651,OpenTime,201401031001,CloseTime,201401091426,Sell:000792,16.680000,15.360000,earnings:,0.079137,Buy:000651,31.190000,29.500000,earnings:,-0.048228,all earnings, 0.016353
000792-000651,OpenTime,201401170931,CloseTime,201401201309,Sell:000792,15.460000,15.380000,earnings:,0.005175,Buy:000651,28.570000,29.590000,earnings:,0.031778,all earnings, 0.019551
000792-000651,OpenTime,201401100957,CloseTime,201401131055,Buy:000792,14.870000,14.790000,earnings:,-0.005380,Sell:000651,29.590000,28.300000,earnings:,0.038804,all earnings, 0.017684
000792-000651,OpenTime,201401230932,CloseTime,201401271341,Buy:000792,15.340000,15.140000,earnings:,-0.013038,Sell:000651,30.650000,29.060000,earnings:,0.046174,all earnings, 0.017532
000792-000651,OpenTime,201402131009,CloseTime,201402181034,Buy:000792,15.740000,15.870000,earnings:,0.008259,Sell:000651,31.550000,30.670000,earnings:,0.024826,all earnings, 0.017505
601388-002011,OpenTime,201401141034,CloseTime,201401151036,Sell:601388,8.870000,8.750000,earnings:,0.013529,Buy:002011,7.990000,8.240000,earnings:,0.025895,all earnings, 0.021571
601388-002011,OpenTime,201402171020,CloseTime,201402181428,Sell:601388,9.740000,9.910000,earnings:,-0.017454,Buy:002011,8.930000,9.580000,earnings:,0.060240,all earnings, 0.023411
601388-002011,OpenTime,201401020932,CloseTime,201401130952,Buy:601388,9.150000,8.840000,earnings:,-0.033880,Sell:002011,9.090000,8.310000,earnings:,0.071016,all earnings, 0.020319
601038-000417,OpenTime,201401200947,CloseTime,201401221011,Sell:601038,8.970000,8.770000,earnings:,0.022297,Buy:000417,5.410000,5.610000,earnings:,0.026135,all earnings, 0.028373
601038-000417,OpenTime,201402121352,CloseTime,201401020947,Buy:601038,9.430000,9.450000,earnings:,0.002121,Sell:000417,5.850000,6.250000,earnings:,-0.048339,all earnings, -0.027076
601038-000417,OpenTime,201401100945,CloseTime,201401150937,Buy:601038,8.460000,8.680000,earnings:,0.026005,Sell:000417,5.660000,5.520000,earnings:,0.017487,all earnings, 0.025479
601038-000417,OpenTime,201401301014,CloseTime,201402100932,Buy:601038,8.500000,8.820000,earnings:,0.037647,Sell:000417,5.700000,5.670000,earnings:,0.003721,all earnings, 0.024235
600104-000581,OpenTime,201401131015,CloseTime,201401151003,Sell:600104,13.120000,13.090000,earnings:,0.002287,Buy:000581,27.000000,28.040000,earnings:,0.039334,all earnings, 0.020592
600104-000581,OpenTime,201401221008,CloseTime,201401221307,Sell:600104,12.950000,13.030000,earnings:,-0.006178,Buy:000581,26.550000,27.920000,earnings:,0.052694,all earnings, 0.023014
600104-000581,OpenTime,201401281123,CloseTime,201402070940,Sell:600104,13.130000,12.630000,earnings:,0.038081,Buy:000581,26.990000,27.090000,earnings:,0.003784,all earnings, 0.020713
600104-000581,OpenTime,201402101007,CloseTime,201402111009,Sell:600104,13.500000,13.490000,earnings:,0.000741,Buy:000581,27.620000,28.950000,earnings:,0.049173,all earnings, 0.024696
600104-000581,OpenTime,201402111101,CloseTime,201402120938,Sell:600104,13.610000,13.510000,earnings:,0.007348,Buy:000581,27.960000,28.950000,earnings:,0.036158,all earnings, 0.021525
600104-000581,OpenTime,201401030935,CloseTime,201401091017,Buy:600104,13.680000,13.370000,earnings:,-0.022661,Sell:000581,30.540000,28.660000,earnings:,0.062862,all earnings, 0.019890
600104-000581,OpenTime,201402130931,CloseTime,201402131357,Buy:600104,13.380000,13.420000,earnings:,0.002990,Sell:000581,30.190000,28.740000,earnings:,0.049046,all earnings, 0.025745
600549-000878,OpenTime,201402110931,CloseTime,201401030931,Buy:600549,23.330000,24.370000,earnings:,0.044578,Sell:000878,7.470000,8.400000,earnings:,-0.101671,all earnings, -0.031428
600549-000878,OpenTime,201401210936,CloseTime,201401271000,Buy:600549,20.600000,21.840000,earnings:,0.060194,Sell:000878,7.240000,7.400000,earnings:,-0.018047,all earnings, 0.023200
600549-000878,OpenTime,201402070934,CloseTime,201402101041,Buy:600549,20.610000,22.200000,earnings:,0.077147,Sell:000878,7.250000,7.490000,earnings:,-0.027034,all earnings, 0.027585
